% # columns="iter, evals, sigma, 0, fitness, xbest" seed=111105, Tue Apr  7 19:36:20 2026, <python>{}</python>
1 12 18.8136463302312 0 0.42910052380585884 307.19588438899893 268.7945216162886 27.82026723560371 0.806508563006537 5.028488672925504 0.2525584641809195 1.066244064078837 0.3754348121941949 0.7679572706705486
2 24 19.06679887597103 0 0.5056221054095469 302.1558814521899 278.1139227595029 29.123862144449973 1.088295611213998 4.971007407860148 0.23070731424202962 1.0310978594091451 0.8800614138018312 0.9956666125531599
3 36 18.374808171018806 0 0.48818731390275183 300.2000487019199 270.75405630324315 28.578565001690436 1.0900805263562459 5.636061521124194 0.19303466031058983 0.712492889507131 0.7274181334509564 1.0088682935639366
4 48 18.037867455840306 0 0.4331959025384916 314.62191613528927 270.81478833376156 29.010555820583626 0.6250448347674271 4.992894444543154 0.3810868605208596 0.6812050939889938 0.31637722670296153 0.47545353048659456
5 60 17.48508328283956 0 0.45165841537479023 305.4585055880101 275.5132902044465 36.74472589354379 0.7453850296755259 4.800148867516775 0.4309805816784709 0.8897451611501463 0.4580437668374186 0.6251496983218996
6 72 16.931804314695317 0 0.4286721398827187 312.0686480104633 266.86835210217765 23.13093844774845 0.5009979453596383 4.92344546637264 0.2843153360724049 1.1240512536618086 0.1954436162503566 0.32032809181056554
7 84 16.499043658553344 0 0.41860863722931607 323.6578101212315 269.2308927640735 30.026374150667877 0.7774641949719536 5.282340335968017 0.3391308674694504 0.8039706459224493 0.33364285410095945 0.31534458626933454
8 96 17.1464880611933 0 0.41738003524100364 328.4550230217188 264.646737459816 31.390828583131928 0.6341637933068643 4.719105600925938 0.4454308746522634 1.3509761609900943 0.40266553570975677 0.3600378924970298
9 108 19.33564554653705 0 0.34926542349355005 326.7768987718196 259.11285523395657 32.54981274854983 0.5422235258088274 4.805581090022522 0.41913563618829186 1.3705115968304098 0.06220469446228863 0.3352343100364259
10 120 20.087904794801194 0 0.3501127747276308 321.83497284836943 256.0655867464196 21.344691349524886 0.667307361247568 4.980966838357691 0.36775608248792296 0.552106849557916 0.055425061548154166 0.44946812450514784
11 132 22.873682205628697 0 0.3619987568798976 337.9079155397856 247.1743887935283 23.409412678879615 0.6096067071951559 4.322363848225779 0.44996040603129156 1.4644258285826677 0.06178207301140856 0.6183131489803656
12 144 24.02526533218682 0 0.350281960298512 347.44677643704233 252.87211457671458 25.519747109145904 0.5066307117984186 4.954705862817981 0.4420157564977034 1.6303037624889147 0.054887075604637514 0.7512570585965728
13 156 22.077560523204163 0 0.33875391828860213 349.93198717780325 250.91980273942576 25.531598569179966 0.6666818809834407 4.532543582934687 0.4317221729089581 1.4428495332050917 0.12707079301159357 0.9599132577797722
14 168 23.462560254605386 0 0.33482981757747254 352.0102808119388 244.7461987203526 20.393913809759223 0.6750459624910466 4.5753419833968385 0.38994964254291087 1.9042225966339914 0.0867028489856374 0.6932069884630967
15 180 22.234123668779507 0 0.3603174952823669 332.26834708114524 257.63507575505196 27.053427438682807 0.6322892522740171 4.514939603361548 0.4498894691240518 1.1814754535458591 0.12481301932765144 0.933456427674365
16 192 21.167620874112444 0 0.3476615921247591 352.3104337108376 251.03809357276342 28.67876442376742 0.7076109359106464 5.28507237445736 0.42476422736993186 1.8935596200768912 0.11110247707470833 0.6937433050463425
17 204 20.198184253319315 0 0.321463618835684 360.8474258486379 264.78404202538553 35.80525403634007 0.6282726614202718 4.546847382622861 0.42274268159888395 1.875015568571238 0.05117192240281746 1.008124853876929
18 216 18.906477356266794 0 0.3225542098006279 337.0714510612418 247.74585166285686 34.90503447233526 0.5991579495116799 5.765126635775352 0.43772887881405476 1.081882294414355 0.06159449690334873 0.5696225664083349
19 228 17.964367964285064 0 0.3119458449468797 346.85389512740176 255.0457686752075 36.195224086723556 0.5486175214611725 5.050602725257069 0.41114052119287947 1.8590427834644612 0.05326649970655184 0.7566598714608122
20 240 17.789897140421367 0 0.33561040676483256 349.0590342519683 250.37557272164088 30.787297008213706 0.568616913704707 5.272787797311154 0.3530825515787879 1.8019048597465595 0.07183355758707624 0.5863515787276041
21 252 16.433699042977327 0 0.33028160746562774 354.81743326716827 250.07866741353905 32.79708043281586 0.5005328319427235 5.109909968192721 0.4081767453433679 1.8524561484625521 0.13515008174703813 1.3423446098218574
22 264 14.395287255902051 0 0.32425822556063755 348.5902837679079 249.3989506508779 33.126007107886196 0.5003832366546755 5.023796784782116 0.3878607848408394 1.9666110986584562 0.05826419701577788 0.9577239971954039
23 276 12.240327557863733 0 0.3068625610768737 352.8616377609983 255.46365579777918 33.573100977671736 0.6588565285170267 4.8998733956929 0.39588285211644814 1.91226729334589 0.051737152129523185 1.3926578644122942
24 288 11.836877631960073 0 0.308319454978054 347.7983504025799 257.3107199660012 33.5353203830104 0.6987443726560384 5.053820521866218 0.3519059154183153 1.9539081985539268 0.05503061718655567 1.535496574066452
25 300 11.784533197194616 0 0.30845275850435827 361.11123941219415 256.72197622064937 34.46527902183183 0.568931593000684 4.5002141395394 0.380016897719034 1.884966590601964 0.08749408586206753 1.4628058071337662
26 312 10.800431145435684 0 0.31192921553919395 357.8337628706936 254.66167984176238 36.96875805305778 0.540402581966852 4.683772435069168 0.4370968538926376 1.814438951502794 0.062126623171174004 1.7489176438460245
27 324 11.504134271829978 0 0.30372507232476953 350.0521331983054 256.183154885697 40.750930528677145 0.5271504936278635 5.078700176610065 0.44671850828160686 1.4320314289126734 0.05005688708750511 1.5344035384704333
28 336 11.541077960353615 0 0.3066367351941687 350.14296175028494 259.2635963869262 41.13922022777823 0.5377315443684085 4.890844223609196 0.4188661201257557 1.5244269385416371 0.05432779743898074 1.3597954115551851
29 348 11.938699961754432 0 0.31106874596069856 352.8390350184728 249.2380852209263 34.13354641301634 0.5146928581704322 4.99178153515428 0.4288203672469003 1.9999969375751048 0.10751016795367546 1.6534197774488926
