% # columns="iter, evals, sigma, 0, fitness, xbest" seed=74070, Fri Apr 10 00:11:30 2026, <python>{}</python>
31 372 265.03352659389344 0 0.6097516186360822 0.6066200189963408 378.4400655061454 2.241828723543348 241.24637863524538 189.0638182608636 116.55525149806343 -177.25921456212865 -84.81882158118346 -384.21837245413644
32 384 269.0328215870052 0 0.6153783164163902 0.7673150167748595 487.77558110897627 1.7709033406796095 318.4135249996459 389.1032538224402 134.3057679650284 -274.62525313362596 -66.2181720794419 -392.9515568786853
33 396 253.7115522877808 0 0.6176594280003261 0.8764596920836415 473.9434335909484 2.4489255715103493 369.0019432931705 36.2877507087326 59.96016160710846 -217.1434890192022 -36.039456773950945 -450.4000727009492
34 408 257.18946545147827 0 0.608116803549466 0.7678470112991614 476.68342799232767 1.2731818553553758 493.26941965771334 111.96726131807864 104.63556197548422 -287.84100135821745 -69.42661886683175 -600.8777802785264
35 420 259.5276798266651 0 0.613375745164489 0.5766385072382995 354.832544070012 1.2188302732502603 453.8011817452377 66.70207113385554 94.23791653515981 -263.11115896442357 -120.56484535923838 -498.9973575476712
36 432 246.95711216078132 0 0.6188160283033377 0.8694029667602403 460.15080723848246 0.5079148637190618 341.34333903881543 169.14158516675843 292.23595003235084 -164.32889928530767 -106.4068786121756 -331.2211757058476
37 444 207.53348775033604 0 0.6155606363299725 0.8427298355671936 481.04479498281853 0.462796219862458 347.5264943863192 108.86412205246404 27.44490196506206 -221.50090877337266 -45.78547119652482 -406.1317070138634
38 456 184.05756026730927 0 0.6129950068604382 0.7755748080234169 463.2875784320247 0.49014076432866194 390.30623589491177 78.82317834916547 179.6371218452759 -203.490255001553 -61.28361466626977 -412.3547176535291
39 468 185.46814721791316 0 0.6068294734804451 0.7566420676529623 481.13670425021985 2.6423418209484213 401.92689395734965 104.76877317527332 26.561581310593006 -285.5905711468992 -17.272536630722016 -506.49530545438796
40 480 176.06991475571576 0 0.6107831305822995 0.7681095925109324 468.5384897836565 2.2211606813303044 388.1846590389075 6.021700135002298 19.802842780249737 -234.19965814649112 -9.909876390946547 -486.8719269867577
41 492 160.5051529545357 0 0.6102571054881771 0.7750600878638599 475.30132486872253 2.7858291562568027 460.1882304138567 86.65403863169296 73.99241178649771 -235.00593551856315 -46.832911205207424 -518.6384293293611
42 504 157.90409365358474 0 0.6162660253144098 0.8195428008420641 462.54225394624325 2.3145315551011425 277.94256361560815 40.44170325698629 71.69782003036418 -233.9704977156324 -40.1456387043318 -376.7042897026101
43 516 162.2050136146492 0 0.6103099230168891 0.8050635664161642 490.02574655633265 2.4745468213837816 314.79955343343215 6.497192950184246 17.53066915940427 -239.22475189017823 -22.76645824248567 -390.6714445648837
44 528 153.564843480372 0 0.6107875775271248 0.6997149616037227 437.2208713017185 2.8781496363082746 310.41022619999126 72.15444171251843 94.90914076975912 -269.54995623598165 -26.61617100137112 -439.76590198874686
45 540 161.34479048364943 0 0.6041416832087201 0.7842217637106431 496.37370347587597 2.7058288461431137 276.93052998927215 78.64758449397048 35.6766000583786 -281.58299454663506 -41.51722502927211 -402.64437495823006
46 552 151.9160333568532 0 0.6085626509111123 0.7664701251854386 490.8176726823704 2.980766648773069 218.09825760056063 75.0373887961948 105.63843865131548 -278.7082369036753 -45.33088666782856 -372.85851154053125
47 564 149.6465018482081 0 0.6023799530802704 0.7223762153875005 460.9363054013895 2.5385459328359685 430.7935989935661 5.003665803159225 35.617651505071606 -292.1006197228708 -40.174063266802 -431.1764748254671
48 576 154.85514591508692 0 0.6066627986979402 0.7981846112452152 499.9940280471998 2.696959222210198 343.17015057229355 20.437654674904472 120.41039780752075 -297.14839757947414 -0.7670646199560611 -363.7453953665772
49 588 164.05476161230683 0 0.6105989494645161 0.8064030736053526 489.5821116668352 2.998542040813421 206.8610761121872 15.90661538387458 21.5017480053436 -266.1001008965221 -39.13295650077482 -280.46749654109755
50 600 154.88699913815248 0 0.6073633608164111 0.7080518572588027 443.6585465988828 2.7988269926095 382.6156232317617 21.677299662453468 182.69299504997372 -299.9928955855299 -22.532607032209224 -448.3758735200121
51 612 148.67087568597253 0 0.6100290265969699 0.6837681397622787 423.69716241815945 2.703040162986298 397.31298746142124 15.060679442130557 203.9716953451205 -261.49884800395904 -42.77121844477618 -362.7207859759894
52 624 142.75884109521095 0 0.6075832457618355 0.7789499668265286 492.38234408780784 2.3123279229995735 310.4061179228531 91.08930004142573 201.8860757968088 -235.5205587363874 -20.597419088748723 -297.37750036894596
53 636 137.6641868028333 0 0.6041829997655047 0.7610107951917605 481.5915572767919 2.4736753813708434 308.246399752809 15.190405229872944 104.05277320481505 -296.38770766134394 -32.90650781395033 -321.3502753213669
54 648 127.06344526061558 0 0.6046665839442362 0.6633537349149158 421.08260563353906 2.4769344250555188 417.1051997700325 12.104842642226512 78.53698386888271 -297.2118305847027 -16.03458538027543 -380.7766875674687
55 660 118.60076905393188 0 0.6053667495666599 0.6952423176061929 440.1010431292266 2.324446347083617 284.03764883720487 8.058641830302939 143.68801051880104 -275.65672668546296 -0.5582645342238908 -335.61031064559546
56 672 113.82813102755706 0 0.6103929847896565 0.7386064466190331 457.162786489543 2.3959604712806923 404.33669221525497 31.88814780514496 142.26306352479642 -272.7279504589047 -9.025847721675449 -445.72768771903026
57 684 107.83772028992415 0 0.6104412927527909 0.7041003010933676 434.27810470833356 2.1574578447147053 392.5815928250222 14.975706542634207 146.89183902978186 -292.9093201727876 -36.60523838604129 -447.35643250417286
58 696 103.66081030063008 0 0.6063973880867692 0.7834617746460323 490.1251131195075 2.878813214892589 295.71926896088553 12.461723151859234 127.84564957725301 -293.6507464642343 -8.702862520835833 -385.8396756244277
59 708 95.52052164425312 0 0.6068056403070797 0.7172343062043219 452.2314240662913 1.699628835913492 416.351731888402 27.351206312632385 96.10876233854486 -273.3721101300757 -5.238083527179688 -424.14069140343656
60 720 89.13798455960324 0 0.6019348092124156 0.7712677422055209 491.86805030676743 2.1576955289227637 357.96025856431083 11.9936007287929 178.1975321882428 -283.5430306999207 -17.487841467158518 -374.67475895419955
61 732 74.64841520485649 0 0.5625313747518441 0.7810350746596496 499.85134690143 2.4678616703741247 319.89716633221394 16.56280628409137 97.75989965552685 -299.676968112496 -5.127343567727647 -361.1391508795224
62 744 68.32044879060948 0 0.6034017003940165 0.7781637279022836 494.29826234484653 2.3740155585168132 379.57487228861953 11.6266528811508 71.26718164550284 -293.1652442378052 -2.610734559802853 -361.7724086702021
63 756 58.75062108604862 0 0.6051685702634885 0.7841484046333139 495.57489333160487 2.37983848987139 358.1206162581942 26.400137525687047 180.4491830568806 -289.47609795780073 -0.40361416886054624 -409.7782314652751
64 768 55.90168196713103 0 0.6048279982890312 0.787789788899086 498.1274212441523 2.3500757671409804 373.13527727273845 22.14719530802948 62.139611697940204 -299.99670922332194 -1.4801117158507977 -398.3065593414446
65 780 52.231632078775704 0 0.604366760726881 0.7481070039931704 473.4436678358868 2.376363259833428 393.5622631750058 13.240395714211868 128.86320570989182 -297.53410609511513 -16.2632569813767 -415.72478033961477
66 792 49.39698013833783 0 0.6018689296064972 0.776581728351312 495.25015860564076 2.7097337726857713 374.55748816793937 15.204210921677634 136.32497353576716 -299.65898889134917 -15.960873439869538 -396.33912287403757
67 804 44.36678282336423 0 0.6025452261905024 0.786099581925192 499.8834742660221 2.7492518817298572 355.32420814812417 10.75911440972875 113.20788452036885 -297.9050503327509 -8.038226047007358 -392.7496399224501
68 816 41.9672572812047 0 0.6016646334872376 0.7792175298915612 497.21927672633825 2.5366860814133783 371.17717757057085 9.694156282607064 93.79605726316206 -299.87269963324525 -11.031233347081528 -380.4661450131359
69 828 39.060882753711006 0 0.6037171334521441 0.7883414566158243 498.9833613681445 2.5145806913510174 375.4138042857667 10.753343115370534 97.19892315766616 -299.9687636700172 -17.6441312787481 -394.3429929353248
70 840 41.64426364544653 0 0.5421214535777122 0.7766214935031465 496.9216464879173 2.6575636959260063 378.957931543787 22.747243143637917 81.61813740424392 -298.5133408830056 -26.53331198528692 -375.7986365301657
71 852 46.50991998334117 0 0.6038810023256712 0.7808827212200556 494.16504011337315 2.6673238989014956 393.4584048984732 48.803314049317784 87.41937617016235 -299.4355971240817 -37.75475946333735 -399.2523486742225
72 864 44.166443630165645 0 0.6019963627236157 0.763203734794507 486.7973894680747 2.4925052394729943 396.6250716947743 14.756461000270782 85.70212058658643 -299.71636756714486 -21.437438158592848 -411.2182278747051
73 876 39.82767896106581 0 0.602821073835103 0.7732488792208508 491.5430930163205 2.5054887700028576 389.34118695719803 23.89919950767186 68.67526362380994 -299.90715357202686 -23.440486344311374 -390.0885158873905
74 888 37.17920071577876 0 0.6031038067277128 0.7878203264225844 499.8782170335705 2.5966193106413016 362.1449944025061 33.02936983702942 91.08172280586888 -299.97212798282067 -27.210096242435057 -376.0446845228521
75 900 33.77444512985789 0 0.5496907464109222 0.7823144030518473 499.65069826565076 2.5835172558146753 365.64487837637535 9.441971253614646 97.3162917398842 -299.6127580350081 -19.144134523885725 -377.9232319006079
76 912 33.54160269490852 0 0.5485910699746794 0.7752797307316414 496.0780186948145 2.661312585438459 367.9603206073941 13.926418117740637 95.79666856013685 -299.6046931196854 -20.552508984122362 -381.58903635602735
77 924 34.58044753106213 0 0.6018405673342982 0.7627048815934264 486.7440960816296 2.672939631520721 373.79472211961934 17.923776454555878 85.82396589892674 -299.96226436990577 -12.141231749473013 -381.81293955296474
78 936 35.2035783256549 0 0.6024874159416329 0.759865992852189 484.1711842471197 2.6757407446109878 378.8866886345153 36.52124776439022 73.6183291729458 -297.1740443527625 -17.23280524021042 -408.33105774955175
79 948 38.958206770058624 0 0.5959112401150581 0.770617339185722 493.3472889754983 2.91667735520938 374.5998753618235 10.782054809822851 63.838914419595966 -291.03094696860677 -25.725654557345297 -382.59721486284684
80 960 43.286640618776325 0 0.5445975499507812 0.7647974045701108 488.34696088269527 2.97298234543116 392.85383851842244 7.943379032429991 30.716943879101276 -290.38538572272364 -30.029552759116932 -387.82722572997227
81 972 43.660312944819104 0 0.6025585793029719 0.7739896931615212 492.46381312025704 2.9049464361649826 391.3446138635293 18.604656366879375 49.62342505445576 -295.564258683601 -26.92549119703124 -372.2322136731089
82 984 46.18945051450325 0 0.5914239425926522 0.760544967519926 486.8683978845469 2.6832386642496684 380.88656810073667 18.61659948984317 51.35622805362188 -299.65785839048255 -22.280343001152673 -369.8642251250831
83 996 45.02676504468098 0 0.6027356494854491 0.7615275436341876 484.5239416316439 2.7480984302065647 399.77529138924046 17.455867080238317 49.27581267712764 -299.15659679878206 -31.476735205250826 -381.1369798335066
84 1008 44.060829409552916 0 0.6018216990576861 0.7777738408890352 496.06409494206247 2.9338713799814435 408.4635684149589 16.600537314545218 28.585806650118464 -291.94292644622715 -40.67164725947581 -382.8533989234745
85 1020 46.37153399871422 0 0.6017726936031332 0.7793026940050635 497.08825313355726 2.901288518184055 412.2196997614267 15.79187664133113 28.502337455951334 -295.3569181904639 -43.90162060364715 -370.75999381712984
86 1032 47.270150834708446 0 0.6019501789298569 0.7697697704338972 490.9200445832963 2.994999356844981 419.3065836721688 34.45081450993494 24.625147598166777 -278.6851512454805 -34.43967871324811 -391.03631988890737
87 1044 47.38730958926038 0 0.5518590134059639 0.7656359976114299 488.93406395568707 2.999216376778686 413.6106670301049 42.391637429623934 37.05196445087298 -278.3448676921902 -36.45727883930762 -388.4459300991737
88 1056 48.25341619296877 0 0.601622753031229 0.7836134113571845 499.99730604670276 2.9967273244188974 369.8752127274181 5.002315657144537 85.64340468582671 -279.4917120226579 -27.130225763554495 -383.73017361761595
89 1068 47.668836027411025 0 0.5805441195021785 0.7796919136210997 499.03729990569343 2.753766519269522 382.08725462716507 47.857693797588006 85.79046513784039 -297.42685534150206 -17.8058510796693 -366.11060999637834
90 1080 48.49198895187235 0 0.6024846862525184 0.786071909279234 499.97767523029256 2.9994626710693284 371.63354721976077 27.1270486895936 48.72698626151811 -266.84307200133975 -22.983832976902324 -391.55516895328094
91 1092 43.822488378399136 0 0.601844030275755 0.7791910230574722 497.29373833312985 2.7815627443887183 365.2884792229163 52.13175392569778 102.85495332244294 -294.78504363646243 -25.66419164510322 -369.22094048135347
92 1104 40.54217250846203 0 0.5486825415202212 0.7712125062909744 492.4934219075041 2.872986810404315 373.05770172551274 28.902564347508438 76.42049678933256 -296.10558129339876 -20.172286886432346 -361.5447138891787
93 1116 40.06741879372076 0 0.5886506913746119 0.7681063203375261 491.6599765927273 2.9932595578785643 386.0560262216036 34.78129675571516 50.66692141237472 -294.35512354812596 -28.600571328197912 -359.8207363537144
94 1128 38.48031559127456 0 0.5463694473388745 0.7780645071745124 497.82186501554685 2.9997673956483344 364.0748352700747 42.325452106285574 74.76208005502076 -290.58810533079287 -32.81915134003319 -365.8822803247695
95 1140 38.77309018653438 0 0.5497622017723403 0.7794256126131732 497.76084630222874 2.896450841954082 356.1727944556633 20.669829323955533 83.5541235783054 -290.3419603921059 -24.723269087300984 -368.7055788284552
96 1152 39.724783978662856 0 0.5899163736586701 0.7754725588057502 496.40309922699925 2.959297081088962 365.1079722995113 28.275069661553275 67.44748821171342 -286.23431993208686 -38.31084512385504 -365.5934941338889
97 1164 40.82036179766716 0 0.5975867388692702 0.7679280981407358 491.6395070304938 2.9012345028396043 357.8295366262274 41.48593838070298 68.80016803290441 -288.0429641304895 -25.465643525525763 -346.85014721128056
98 1176 42.5979130980054 0 0.5679652698414066 0.768506997273788 491.7824345660598 2.9145960150868215 358.1385391658803 20.368628317979777 66.24105952071825 -289.3278803323733 -36.64157290874855 -357.90946370549074
99 1188 39.91672665218273 0 0.6021452050353844 0.7752088296748137 494.3273760200576 2.786874192293049 357.4159857285491 52.71881606937038 90.63145477827464 -291.686004453068 -24.425405746168362 -363.0909975378724
100 1200 39.055995699011476 0 0.565873581381285 0.7720991627178676 494.07193142367476 2.966575147483889 367.64766351838557 32.39605374063639 73.5433221468246 -287.2123556689648 -46.854298231677404 -371.6512127688587
101 1212 38.6971677152063 0 0.6018957393121496 0.7620330830725873 486.2396454033387 2.96512450369412 396.0296363264937 54.51654010232272 64.91842385100445 -286.58574426794587 -49.353316622610365 -381.66364927155394
102 1224 38.78025393994578 0 0.5798172392272762 0.7696168284557979 492.5604807440767 2.991809172134661 391.3756264349918 56.82567605015923 46.417965869476454 -288.17726374253346 -55.23325217937588 -368.0635038289187
103 1236 36.40927647611433 0 0.5374270033703056 0.7750262087922289 495.85249647786907 2.9763572802502107 378.7308589850916 48.80191414477003 77.77635580374773 -283.9171671225602 -42.522736851210496 -362.4784482370336
104 1248 38.81486988957049 0 0.6020483770655373 0.7807515355954634 497.5029878982773 2.9917905221624705 408.6880625121073 71.32941050431839 43.129676855041225 -288.80716622233166 -56.175406981831316 -381.1642335922122
105 1260 37.29077456517894 0 0.5430054684226351 0.7653990620374508 489.68960795106375 2.928381409680488 412.158516235555 52.960508266849125 91.0995205586552 -285.64171413638826 -51.995010580449254 -403.3169275291232
106 1272 37.92287358988626 0 0.6021860571503941 0.781949707821353 497.9955269596559 2.984758734423478 402.00406903594444 73.82073130119538 54.34393742694999 -276.5542118478041 -62.17411989915819 -375.10475017035253
107 1284 39.53721780471665 0 0.5908527582325412 0.7675214164434806 491.02779255038877 2.725095795594084 392.3810153868702 59.015087268974774 54.592580406830315 -286.22689390589915 -51.83629367476631 -374.60444126051283
108 1296 40.37724527672179 0 0.5763817753818294 0.7688170005583536 492.03701941746954 2.865276406114233 401.9700582935262 63.515148901360554 71.5035167685166 -273.1270489439331 -48.63670279126685 -390.8944885757558
109 1308 43.04136598877839 0 0.6017150777883256 0.7664413041647987 489.25557291082515 2.795932256225411 372.0194726798461 61.23095910857949 100.10532018787228 -273.1606375108768 -43.49664264361606 -371.0681126336868
