area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid,model_change_vector_normalized,target_change_vector_normalized,model_5ht_seed_fc_z_vector_normalized,target_5ht_seed_fc_z_vector_normalized,reference_model_seed_fc_z_vector_normalized,reference_target_seed_fc_z_vector_normalized,model_change_valid_norm,target_change_valid_norm,model_5ht_seed_fc_z_valid_norm,target_5ht_seed_fc_z_valid_norm,reference_model_seed_fc_z_valid_norm,reference_target_seed_fc_z_valid_norm
V1,24c+32,"38,28",-0.3654400104910766,0.003786,0.9480515603745229,0.015773,1.3134915708655994,0.011987,1.3015045708655995,True,0.239235775115,0.0101727934356,0.345596018518,0.0237104649317,-0.105658067589,0.0039481001959,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
V2,24c+32,"38,28",0.0118090994015429,0.043747,-0.005001270320167131,0.039852,-0.01681036972171003,-0.0038950000000000026,-0.012915369721710028,True,-0.00306179492853,-0.00330550016114,-0.00182312775214,0.0599067677968,0.00341431312094,0.045620057916,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
V4,24c+32,"38,28",-0.6310155839913804,0.096906,0.5609747855203517,0.01233,1.191990369511732,-0.08457600000000001,1.276566369511732,True,0.217105877422,-0.0717756050395,0.204493785431,0.0185348400817,-0.182442768469,0.10105509709,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
1,24c+32,"38,28",-0.2018769774853945,0.054903,0.0895493492181638,-0.127009,0.2914263267035583,-0.18191200000000002,0.4733383267035583,True,0.053079596934,-0.154380011634,0.0326436871624,-0.190923885153,-0.0583678051651,0.0572537097347,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
3,24c+32,"38,28",-0.8730716936762427,0.04628,0.3255111712996604,-0.000506,1.1985828649759032,-0.046786,1.2453688649759032,True,0.21830661658,-0.039705039933,0.118659542884,-0.000760634961989,-0.25242738992,0.0482615100545,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
MT,24c+32,"38,28",0.2837726654633429,0.175566,0.053210473699613334,0.03625,-0.23056219176372955,-0.139316,-0.09124619176372956,True,-0.0419939692665,-0.118230824249,0.0193969701888,0.0544921291939,0.0820459462751,0.183082979132,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
V6,24c+32,"38,28",-0.0144717349644775,0.139254,0.05568110011818914,0.217226,0.07015283508266665,0.07797200000000001,-0.007819164917333365,True,0.0127774461974,0.0661711061783,0.0202975948902,0.326540889828,-0.00418414926422,0.145216255858,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
DP,24c+32,"38,28",-0.534357985245034,0.199567,0.3013163224822001,-0.259572,0.8356743077272341,-0.459139,1.2948133077272341,True,0.152207440982,-0.389649303848,0.109839723615,-0.390196716113,-0.154496580837,0.208111598467,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
TEO,24c+32,"38,28",-0.6533513883825259,0.031259,0.6342702588881178,0.072362,1.2876216472706439,0.041102999999999994,1.246518647270644,True,0.234523897733,0.0348821497108,0.231212399513,0.108776812489,-0.188900621638,0.0325973756005,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
8m,24c+32,"38,28",-0.0534280634471067,0.175673,0.3526958691334727,0.165189,0.4061239325805794,-0.010483999999999993,0.4166079325805794,True,0.073970306288,-0.0088972692399,0.128569260592,0.248317250466,-0.0154474216747,0.183194560411,5.49036434971,1.17833907431,2.74323634989,0.665233686704,3.45870427909,0.95894222845
