area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z
V1,24c+32,"38,28",0.8834313433864858,1.3911850741395801
V2,24c+32,"38,28",-0.4663694613349603,-0.5054205731800369
V4,24c+32,"38,28",0.8849074881325427,1.3979488823883295
1,24c+32,"38,28",0.5464796968048139,0.613348212502465
3,24c+32,"38,28",0.3575854063969869,0.3741145423063407
MT,24c+32,"38,28",0.9713079960124857,2.0
V6,24c+32,"38,28",0.09269274096283642,0.09295958824866557
DP,24c+32,"38,28",0.7608989287601334,0.9983466789319028
TEO,24c+32,"38,28",0.3226598990574786,0.3346132757771034
8m,24c+32,"38,28",0.35052450816975295,0.3660416095252224
F4,24c+32,"38,28",-0.013247598290237458,-0.013248373351320418
5,24c+32,"38,28",-0.06242539083248066,-0.06250667007501333
2,24c+32,"38,28",0.9712206025055647,2.0
8l,24c+32,"38,28",-0.23778331054608365,-0.24242326071608106
F1,24c+32,"38,28",0.0015856903627053393,0.0015856916917346548
STPc,24c+32,"38,28",0.06345434628773562,0.06353971796672989
7A,24c+32,"38,28",-0.7920609414999916,-1.0769382758494426
10,24c+32,"38,28",-0.23364207281625607,-0.23803838973933794
F3,24c+32,"38,28",0.14067350127959297,0.1416126080634863
TEpd,24c+32,"38,28",-0.6923227467750545,-0.8524029581181867
46d,24c+32,"38,28",0.8371267131412525,1.211492771941944
9/46v,24c+32,"38,28",0.9018416785682347,1.4819981501319044
PBr,24c+32,"38,28",-0.7915440769152312,-1.075552760491171
9/46d,24c+32,"38,28",-0.4132942717428624,-0.43957762092705055
F5,24c+32,"38,28",-0.53796227982479,-0.6012835455717425
7m,24c+32,"38,28",-0.36118050488295306,-0.37824284314945406
25,24c+32,"38,28",-0.31203914879576716,-0.3228029370425537
LIP,24c+32,"38,28",0.5702234909035737,0.647853955910058
32,24c+32,"38,28",0.9016799360195806,1.481132417679354
STPi,24c+32,"38,28",-0.7492085532182874,-0.9711485024397037
9,24c+32,"38,28",0.6506973979491569,0.7765072709529045
45A,24c+32,"38,28",0.6009177229582281,0.6945823584439029
8B,24c+32,"38,28",0.8850361196829867,1.3985421332527364
7B,24c+32,"38,28",0.8351714388282353,1.2049936363693101
F2,24c+32,"38,28",-0.9269435728925134,-1.6362291344964013
F7,24c+32,"38,28",0.9026156380200272,1.486159613445086
ProM,24c+32,"38,28",-0.7930613335780825,-1.079628614188167
STPr,24c+32,"38,28",0.3286564391806273,0.3413212477188627
24c,24c+32,"38,28",0.8436535227142974,1.23371496967864
OPRO,24c+32,"38,28",0.5780267482460694,0.6594942622153322
