area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
V1,24c+32,"38,28",-0.3906987163164737,0.003786,-0.13783709991674636,0.015773,0.2528616163997273,0.011987,0.24087461639972732,True
V2,24c+32,"38,28",-0.6114324552068722,0.043747,0.3349524069939026,0.039852,0.9463848622007748,-0.0038950000000000026,0.9502798622007748,True
V4,24c+32,"38,28",0.3125789779434819,0.096906,-0.8968751257924086,0.01233,-1.2094541037358906,-0.08457600000000001,-1.1248781037358906,True
1,24c+32,"38,28",-0.1732244028172025,0.054903,-0.3255836308480544,-0.127009,-0.15235922803085192,-0.18191200000000002,0.0295527719691481,True
3,24c+32,"38,28",-0.3116359119643835,0.04628,0.21626654520515867,-0.000506,0.5279024571695422,-0.046786,0.5746884571695422,True
MT,24c+32,"38,28",-0.8066092523033638,0.175566,0.4251471951207707,0.03625,1.2317564474241345,-0.139316,1.3710724474241345,True
V6,24c+32,"38,28",-0.9175106347962058,0.139254,0.09491252735261278,0.217226,1.0124231621488184,0.07797200000000001,0.9344511621488184,True
DP,24c+32,"38,28",-0.3669966114028981,0.199567,-0.005118831467526483,-0.259572,0.36187777993537157,-0.459139,0.8210167799353716,True
TEO,24c+32,"38,28",-0.1110514383364741,0.031259,-0.6077191446219948,0.072362,-0.4966677062855207,0.041102999999999994,-0.5377707062855207,True
8m,24c+32,"38,28",1.190529625141391,0.175673,-0.473238176038202,0.165189,-1.663767801179593,-0.010483999999999993,-1.6532838011795932,True
F4,24c+32,"38,28",0.748544482282172,-0.015774,-0.8821931844519231,0.135711,-1.630737666734095,0.151485,-1.782222666734095,True
5,24c+32,"38,28",-0.4538071746727682,-0.026274,-0.034318143424443295,-0.164674,0.41948903124832493,-0.1384,0.5578890312483249,True
2,24c+32,"38,28",0.1479077236974803,0.088933,0.06210473394710069,-0.059867,-0.08580298975037959,-0.1488,0.0629970102496204,True
8l,24c+32,"38,28",0.6469583305819779,0.16706,-0.39544412620812286,0.064032,-1.042402456790101,-0.10302799999999998,-0.9393744567901009,True
F1,24c+32,"38,28",0.1566886946867534,0.023885,0.10557410088254547,0.014027,-0.05111459380420792,-0.009858,-0.041256593804207924,True
STPc,24c+32,"38,28",0.1193505318219935,-0.004758,-0.28852180972973623,0.021164,-0.40787234155172974,0.025922,-0.43379434155172975,True
7A,24c+32,"38,28",-0.3172322033772701,0.03126,-0.30605676591365916,-0.022945,0.011175437463610938,-0.054205,0.06538043746361094,True
10,24c+32,"38,28",1.7130584923561891,0.313056,-0.4810342875781305,-0.259452,-2.1940927799343197,-0.572508,-1.6215847799343197,True
F3,24c+32,"38,28",1.0167117822131193,0.09415,-0.21633934111186975,0.073127,-1.233051123324989,-0.021023,-1.212028123324989,True
