area_name,seed_area,seed_indices,model_seed_fc_r,model_seed_fc_z,target_seed_fc_z,difference,squared_error,valid
V1,24c+32,"38,28",0.6328621669527955,0.7461761700848457,0.003786,0.7423901700848458,0.5511431646386062,True
V2,24c+32,"38,28",0.40830391782598097,0.43357411789910305,0.043747,0.38982711789910307,0.1519651818495212,True
V4,24c+32,"38,28",0.6906910217523068,0.8492759530252233,0.096906,0.7523699530252232,0.5660605462151767,True
1,24c+32,"38,28",0.30263715577262845,0.3124201073807229,0.054903,0.2575171073807229,0.06631506059373478,True
3,24c+32,"38,28",0.048010239036501826,0.04804717773158744,0.04628,0.0017671777315874382,3.1229171350185235e-06,True
MT,24c+32,"38,28",0.614848448521661,0.7166797471467823,0.175566,0.5411137471467823,0.2928040873512318,True
V6,24c+32,"38,28",0.8421997201996323,1.2286927275636148,0.139254,1.0894387275636148,1.1868767411154282,True
DP,24c+32,"38,28",0.6617366763612893,0.7958969344318417,0.199567,0.5963299344318418,0.3556093906994847,True
TEO,24c+32,"38,28",0.3815394779892128,0.4018601794687245,0.031259,0.3706011794687245,0.13734523422360975,True
8m,24c+32,"38,28",0.8868154587343489,1.406813074643365,0.175673,1.231140074643365,1.5157058833928703,True
F4,24c+32,"38,28",0.7572510513294836,0.9897390940446725,-0.015774,1.0055130940446726,1.0110565822952906,True
5,24c+32,"38,28",0.2921027827936712,0.3008636623532917,-0.026274,0.3271376623532917,0.1070190501299763,True
2,24c+32,"38,28",0.1149788130978937,0.11548954864200364,0.088933,0.026556548642003644,0.0007052502757751056,True
8l,24c+32,"38,28",0.5385341584362044,0.6020886809268192,0.16706,0.43502868092681923,0.1892499532289283,True
F1,24c+32,"38,28",0.15082662499671917,0.151986195591431,0.023885,0.12810119559143102,0.016409916311954067,True
STPc,24c+32,"38,28",0.6387932922887708,0.7561325303010495,-0.004758,0.7608905303010496,0.5789543991018125,True
7A,24c+32,"38,28",0.8002874227553026,1.099411195656138,0.03126,1.068151195656138,1.1409469767816374,True
10,24c+32,"38,28",0.7544422293100644,0.9831870146420151,0.313056,0.6701310146420151,0.4490755767851366,True
F3,24c+32,"38,28",0.18557424679483495,0.18774963252018875,0.09415,0.09359963252018876,0.008760891207914377,True
TEpd,24c+32,"38,28",-0.1748921435309918,-0.17670875836096325,0.016372,-0.19308075836096325,0.03728017924924468,True
46d,24c+32,"38,28",0.9222837202321928,1.6041022197869395,0.337073,1.2670292197869395,1.6053630437939006,True
9/46v,24c+32,"38,28",0.8050144831002056,1.1126993055581724,0.2712,0.8414993055581724,0.7081210812548865,True
PBr,24c+32,"38,28",0.8540344362065871,1.270874295249874,0.032065,1.238809295249874,1.5346484699974894,True
9/46d,24c+32,"38,28",0.8277468259197872,1.1809369538358245,0.245636,0.9353009538358246,0.8747878742462032,True
F5,24c+32,"38,28",-0.37372218177533656,-0.392742591968193,0.081314,-0.474056591968193,0.22472965238849782,True
7m,24c+32,"38,28",0.5084531939954886,0.5606414319765495,-0.082866,0.6435074319765495,0.41410181500905346,True
25,24c+32,"38,28",0.5943862495706673,0.6844213957515154,-0.168438,0.8528593957515154,0.72736914892164,True
LIP,24c+32,"38,28",0.8760320988795041,1.3584457847668463,0.063567,1.2948787847668464,1.6767110672392649,True
32,24c+32,"38,28",0.7652651497993469,1.0087998022401772,0.812202,0.1965978022401772,0.038650695845667826,False
STPi,24c+32,"38,28",0.8454418534479016,1.239951818071539,0.028622,1.211329818071539,1.467319928149228,True
9,24c+32,"38,28",0.9701827845995027,2.0,0.358544,1.641456,2.694377799936,True
45A,24c+32,"38,28",0.7383804799540957,0.9469089827124832,0.22115,0.7257589827124833,0.5267261009878587,True
8B,24c+32,"38,28",0.9642936775951791,2.0,0.223581,1.776419,3.155664463561,True
7B,24c+32,"38,28",0.6209321664987405,0.7265207524389747,0.111312,0.6152087524389748,0.37848180907751977,True
F2,24c+32,"38,28",-0.33911318045553956,-0.35309013456956423,-0.024718,-0.3283721345695642,0.10782825876177199,True
F7,24c+32,"38,28",0.7127527905914703,0.8927569861787138,0.25606,0.6366969861787137,0.4053830522090572,True
ProM,24c+32,"38,28",0.5954931458350325,0.6861347343175297,0.004375,0.6817597343175297,0.46479633533670867,True
STPr,24c+32,"38,28",0.48313168915840143,0.5270615066019596,-0.05701,0.5840715066019596,0.34113952482428295,True
24c,24c+32,"38,28",0.8963383395654615,1.4532738926579576,1.081141,0.3721328926579577,0.13848288979797904,False
OPRO,24c+32,"38,28",0.5198686063861856,0.5761596818992916,0.176695,0.3994646818992916,0.1595720320849022,True
