area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
V1,24c+32,"38,28",0.000143718433397,0.003786,0.31334000452299865,0.015773,0.31319628608960165,0.011987,0.3012092860896016,True
V2,24c+32,"38,28",0.0281058843901631,0.043747,0.2163297072760405,0.039852,0.1882238228858774,-0.0038950000000000026,0.19211882288587742,True
V4,24c+32,"38,28",0.0022189823387042,0.096906,0.32167970683614,0.01233,0.3194607244974358,-0.08457600000000001,0.4040367244974358,True
1,24c+32,"38,28",0.367759099566637,0.054903,0.2835334475394274,-0.127009,-0.08422565202720961,-0.18191200000000002,0.09768634797279041,True
3,24c+32,"38,28",0.2326360392284735,0.04628,-0.5904427563196418,-0.000506,-0.8230787955481154,-0.046786,-0.7762927955481154,True
MT,24c+32,"38,28",0.1067762450935937,0.175566,-0.060573074104697325,0.03625,-0.16734931919829102,-0.139316,-0.028033319198291023,True
V6,24c+32,"38,28",0.2164016959458303,0.139254,0.13513274817737,0.217226,-0.0812689477684603,0.07797200000000001,-0.15924094776846032,True
DP,24c+32,"38,28",0.1208314023787835,0.199567,0.47996216535091424,-0.259572,0.35913076297213076,-0.459139,0.8182697629721307,True
TEO,24c+32,"38,28",0.0467959965503797,0.031259,0.47582627595531246,0.072362,0.42903027940493277,0.041102999999999994,0.38792727940493277,True
8m,24c+32,"38,28",0.7545967953799032,0.175673,-0.06131842147066043,0.165189,-0.8159152168505637,-0.010483999999999993,-0.8054312168505637,True
F4,24c+32,"38,28",0.611951998297914,-0.015774,0.1143677015028485,0.135711,-0.49758429679506555,0.151485,-0.6490692967950655,True
5,24c+32,"38,28",0.1390030820289745,-0.026274,0.530321482418095,-0.164674,0.39131840038912047,-0.1384,0.5297184003891204,True
2,24c+32,"38,28",0.1846366556716881,0.088933,0.06452899938164781,-0.059867,-0.12010765629004029,-0.1488,0.028692343709959697,True
8l,24c+32,"38,28",0.9623913909962292,0.16706,-0.07630796117651603,0.064032,-1.0386993521727452,-0.10302799999999998,-0.9356713521727452,True
F1,24c+32,"38,28",0.2646967264874717,0.023885,0.42993214162356147,0.014027,0.16523541513608975,-0.009858,0.17509341513608975,True
STPc,24c+32,"38,28",0.2655168899441045,-0.004758,0.2698409601437319,0.021164,0.004324070199627383,0.025922,-0.021597929800372617,True
7A,24c+32,"38,28",0.1774445615301289,0.03126,0.4411710621219916,-0.022945,0.26372650059186264,-0.054205,0.31793150059186265,True
10,24c+32,"38,28",1.860880197009916,0.313056,0.5107775479371565,-0.259452,-1.3501026490727597,-0.572508,-0.7775946490727597,True
F3,24c+32,"38,28",0.4074450696185284,0.09415,0.23935745121754273,0.073127,-0.16808761840098566,-0.021023,-0.14706461840098567,True
TEpd,24c+32,"38,28",0.0773572654354328,0.016372,0.2816263301949154,0.111161,0.2042690647594826,0.094789,0.10948006475948259,True
46d,24c+32,"38,28",1.639696216076845,0.337073,0.18232621764803236,0.036685,-1.4573699984288124,-0.300388,-1.1569819984288126,True
9/46v,24c+32,"38,28",0.8907503819906176,0.2712,0.12767224272939584,0.097202,-0.7630781392612218,-0.17399799999999999,-0.5890801392612218,True
PBr,24c+32,"38,28",0.224645823758071,0.032065,0.4898834471554575,0.00353,0.26523762339738655,-0.028535000000000005,0.2937726233973865,True
9/46d,24c+32,"38,28",1.367119682344252,0.245636,0.022913675063650923,0.079916,-1.344206007280601,-0.16571999999999998,-1.178486007280601,True
F5,24c+32,"38,28",0.2577311929303992,0.081314,0.4328817806416257,0.149549,0.1751505877112265,0.06823499999999999,0.1069155877112265,True
7m,24c+32,"38,28",0.8158436375660982,-0.082866,0.1354307000970493,0.047937,-0.680412937469049,0.130803,-0.811215937469049,True
25,24c+32,"38,28",0.6239419255089489,-0.168438,0.9579650811538184,0.142877,0.3340231556448695,0.311315,0.0227081556448695,True
LIP,24c+32,"38,28",0.0850287719079749,0.063567,0.2083980744051288,0.037658,0.1233693024971539,-0.025909,0.1492783024971539,True
32,24c+32,"38,28",2.0,0.812202,2.0,0.704386,0.0,-0.10781600000000002,0.10781600000000002,False
STPi,24c+32,"38,28",0.6614287871074285,0.028622,0.3765492810509015,0.059489,-0.28487950605652695,0.030867,-0.31574650605652693,True
9,24c+32,"38,28",1.4894992198509434,0.358544,0.6605178846041367,0.145686,-0.8289813352468066,-0.21285799999999996,-0.6161233352468066,True
45A,24c+32,"38,28",1.1445577136799463,0.22115,0.038156300253729375,-0.163953,-1.106401413426217,-0.385103,-0.721298413426217,True
8B,24c+32,"38,28",1.4693889408255958,0.223581,0.5999678068746283,0.060359,-0.8694211339509675,-0.163222,-0.7061991339509676,True
7B,24c+32,"38,28",0.2128655190014506,0.111312,0.07756041546473623,-0.018539,-0.13530510353671438,-0.129851,-0.005454103536714383,True
