% # columns="iter, evals, sigma, 0, fitness, xbest" seed=98760, Mon Apr 13 12:38:37 2026, <python>{}</python>
1 12 20.38228800102772 0 0.7641657874633275 0.1359828820122625 43.22313487530184 0.2914215855953256 112.49834571740824 118.31450062148902 346.5142875538148 -32.60595222660029 -32.124621939179335 -101.39155172069482
2 24 21.745494621604973 0 0.7471300607325881 0.14685291040323087 46.95731631920273 0.3146476850666496 112.13841740958947 130.15408029041356 347.8629246518231 -33.56061547638355 -25.73358455037229 -103.61940362765124
3 36 21.50933161933398 0 0.7649260869003771 0.11225276154528621 49.373183249363926 0.3383269014800428 115.70995212739146 123.75860219314644 341.7017583862666 -34.21354049846915 -32.094879592120826 -100.93259974971463
4 48 21.15946482148186 0 0.7663886417030329 0.12892031519081262 48.20321565090372 0.31880580057105123 118.41439324810628 117.07407739649082 339.5512961466788 -33.53875247581122 -27.539950946739953 -88.20375818490714
5 60 21.15545768377438 0 0.7170940056327771 0.14685144408796405 52.52234175640269 0.3612539644849765 128.52925385040436 108.8290095207722 352.68460710443196 -29.199996854749923 -28.149766371873636 -89.16577913646145
6 72 21.47003473413887 0 0.7579337028706579 0.14209261076504484 47.137075463621606 0.3353362253024836 114.94428054873687 132.57034756072048 351.2880948635323 -32.232353179570595 -27.618932692673855 -83.06123050468568
7 84 20.027589155676903 0 0.7396546703732978 0.14712856852367012 41.77704234751698 0.3420097982952588 118.09577789109542 114.52295557238052 326.4310795789304 -35.91820035068698 -27.6026834926059 -90.38315803406736
8 96 18.134444059728974 0 0.7483378500036333 0.12365540547459014 47.64976208872879 0.3138364123580713 119.96008688075729 142.24942341165942 327.2555006774644 -34.79965146543986 -31.785691682550606 -92.22237914960442
9 108 17.426409686988592 0 0.7457757863106876 0.14049013139064956 47.67306858522714 0.3125753940904894 117.89749864303047 135.082252261461 345.89751243674925 -34.02963003858608 -31.938885528446438 -76.7854695922981
10 120 17.15092185922768 0 0.7414182698332741 0.13232539438226187 52.10537998954517 0.33932955233754647 128.3787224788412 126.22828103626551 338.2945062800296 -37.38830549023064 -34.45223405474762 -89.14842273824908
11 132 17.879899553690365 0 0.7271747335407135 0.1364341330934526 50.23600378521442 0.3583263494250721 132.09216093545575 130.44029673285485 315.77742300455014 -38.89692024776686 -34.01091186607173 -91.3794721116303
12 144 18.019917670591028 0 0.7259838443361384 0.13330274888642024 52.656358732217555 0.35615016499287816 127.22993790309505 132.22352203947338 326.22600378622394 -37.32231190286577 -32.18643918934529 -87.13325733085404
13 156 18.276091764978144 0 0.7243409637050703 0.14256706392323187 55.17805263946321 0.33983188347370974 134.60684742013078 132.0124281282913 320.9981133222534 -39.67417425893776 -35.702038362106386 -90.42782926718958
14 168 18.787750109966826 0 0.7059398486670108 0.13812093858491267 54.48283494484812 0.3731372958503677 137.80383470333808 130.64254168970018 308.04142055462324 -41.39145027851545 -35.307071403648884 -87.02036860028886
