% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=98760, Mon Apr 13 12:38:37 2026, <python>{}</python>
1 12 20.38228800102772 0 0 0.009109054172041733 4.955007613328354 0.02213619395314771 9.284847839271078 8.505843824601953 13.757314766001288 2.6064319090720733 2.569179189044944 7.700359272474857
2 24 21.745494621604973 0 0 0.00967471052590391 5.298806621898129 0.023183573902380794 10.085491210591465 9.057356357028624 14.730391014843748 2.7611464944672237 2.880188783822274 7.948830686708987
3 36 21.50933161933398 0 0 0.009921923991259475 5.2299044619861315 0.022974541388885338 9.993791572425431 8.967263077371031 13.738506771860761 2.690002834943317 2.8810446002140835 7.877719662437963
4 48 21.15946482148186 0 0 0.009520568053466003 5.16826058550306 0.02277237862824187 9.742021352555032 8.886358198291132 13.515631230790163 2.4736315106895708 2.864874712508203 7.903137883047381
5 60 21.15545768377438 0 0 0.009473035129504672 5.21036794549032 0.024018120349964284 9.802605943356378 9.222834474704028 13.250489401008332 2.462344861095246 2.778009722088849 7.959261285868902
6 72 21.47003473413887 0 0 0.009682622094406427 5.358256886848836 0.02430115095659437 9.661913375082452 9.43321203042616 12.60331770786877 2.4696730024517106 2.76607371402291 8.440283052310688
7 84 20.027589155676903 0 0 0.008901113365317716 5.085840353970178 0.022827519518409646 8.740064869583875 9.016537546362311 11.926741330934043 2.3334757802657102 2.470842187134016 7.8439105348298375
8 96 18.134444059728974 0 0 0.008002096718004935 4.603992646637504 0.02156125784076261 7.700736743411374 8.237271564522004 10.837514497631886 2.0376413150741017 2.2122564849441497 6.8943278730594635
9 108 17.426409686988592 0 0 0.007880269734346588 4.389618974023372 0.020104090474906158 6.982139516369182 7.764023902529063 10.359825247283467 1.933590527695487 2.1216084644435265 6.831620150772503
10 120 17.15092185922768 0 0 0.007844428999142025 4.474709318245862 0.019056710693381204 6.70275541856695 7.520427645785012 10.005765723944418 1.9315859474806056 2.140768289562282 6.898501943325764
11 132 17.879899553690365 0 0 0.008006487063100325 4.615732930133351 0.019367416222044846 7.174161742883395 7.725929053401154 10.631682586831197 2.0806725573088363 2.204589587286953 7.118658638841723
12 144 18.019917670591028 0 0 0.007968594355787851 4.652964018778135 0.01967069641382796 7.1026267744482325 7.625244678963013 10.829584414496633 2.018542556966757 2.2194134267179457 7.239482067600553
13 156 18.276091764978144 0 0 0.008072142920002155 4.566658689412021 0.020035606517141473 7.291937587934234 7.64030951699642 10.971026554550667 2.1338716030704776 2.263584776585656 6.971037248285103
