% # columns="iter, evals, sigma, 0, fitness, xbest" seed=123450, Wed Apr  8 11:06:53 2026, <python>{}</python>
1 12 20.975731864598007 0 0.7441441646759741 298.2616852640798 276.9541968347926 36.743546591311855 1.179480914391339 3.9596264691810794 0.13484774933412635 0.45721049996196106 0.09990551694802462 1.4194888646282533
2 24 21.043242580608045 0 0.6633637516269054 317.905253127846 277.07024918603423 27.79844142275089 1.481442748186023 3.925121182566022 0.1634774187745434 0.6815174768101862 0.3083603938980616 1.0264507276008805
3 36 22.227590698511243 0 0.669023843619422 316.8681012500399 257.4206662739185 36.99987156941656 0.9157178984312272 2.480394601075903 0.10581384273886513 0.9465248565841078 0.05038214096068105 0.818531187334968
4 48 23.290375847202068 0 0.7550233643282442 315.0277986844114 298.11469401156154 16.53902043146476 1.404564607886312 2.6091854050722025 0.2299941638492763 0.12146715109432678 0.3553951164945526 0.5879908051312783
5 60 24.572900317057936 0 0.6592721177789349 322.9817031472624 258.0059163964368 25.692218272910402 1.3997777920370928 3.2863998159118823 0.23862923736518032 0.33715568942967955 0.8857055334137592 0.38077315813871143
6 72 25.53307224112549 0 0.7868168107746494 337.122257199739 279.9782276739542 21.507958074866348 0.6698433284145906 4.066560828435197 0.11080960342266824 0.13495413294366787 0.9762841391884243 0.5730116606653899
7 84 26.301313961038836 0 0.654673967770028 334.95591853977373 286.00421965734466 25.050036149594714 1.3536537235399673 3.355189589730456 0.14865111445061896 0.19405489749456462 0.2579966780004984 1.1787315802293605
8 96 28.991051731111728 0 0.6484875921248455 328.25941665767925 282.3616630383631 28.659273591139062 1.9417032802900722 4.002905695737026 0.2591196975491222 0.6426949799550626 0.21736965907734895 1.4192460491352086
9 108 29.536037747269084 0 0.7088141254263932 322.91709210803526 278.8520878341523 26.270939210418575 2.588642880659096 4.750541986201791 0.3331733770309977 0.9843076020094554 1.0354842112223934 1.6260270930796885
10 120 34.1084970482543 0 0.6532099138870819 348.13860725943687 277.64257373905644 19.853458884789497 2.2990277599995617 5.996592543848984 0.2913481728140147 1.1961839034275588 0.14565192353447176 2.4880906998848236
11 132 33.67798379948622 0 0.4720397130724492 337.3398508235659 258.23863001213266 16.802151126164638 1.5039283298726471 4.384242626062344 0.4415652910610385 0.12894697662717158 0.0812005394543179 1.7917193119714794
12 144 34.226163176802835 0 0.6315807323036213 374.0244202567152 265.7865662657411 25.761177975507998 1.6433386260306806 3.928378219350893 0.2626369854487207 0.9124448036105027 0.4817194762667678 2.4972593715990667
13 156 33.52855172147005 0 0.6135160416936534 321.4884895352484 265.5371172776356 14.317799329598419 1.3811478275293414 3.714184040857833 0.38661623477713447 0.312765352996914 0.06260287668535629 1.6934016955603752
14 168 32.14018932315176 0 0.5990139170657429 340.2733685081602 252.798275358864 24.91579590207672 1.1558264928045954 4.095095276069433 0.27273471984647524 0.5046649219894286 0.3104754515216717 2.2063020989762343
15 180 30.26720115504915 0 0.7436561294557674 362.0296921098668 252.1597232634905 15.826791592579653 1.3347717670211101 5.5267961336032005 0.3439079586892488 1.420762118728207 0.2412817077240535 1.3710598474145885
16 192 29.433780968434135 0 0.632468797235137 346.8629066562583 265.986622073173 10.535686223799487 1.8384959644755479 3.89781641698667 0.16945780925736484 1.8966518211153642 0.15613949273718886 1.6764095821649372
17 204 26.47882415680298 0 0.6009341931893128 344.82064759273067 248.23015750851562 21.01479220974388 1.211016712919747 4.199754865997386 0.31338634377441055 1.3674025145179638 0.34122526748306115 1.380945098062119
18 216 23.634511266422507 0 0.6441813635592306 363.24382266099974 249.01482739564875 16.96735268346041 0.6083642696721986 4.952407411207786 0.26133171196622457 1.2365816036283392 0.29981345244403723 2.499474314495046
19 228 22.284066421228317 0 0.692230763695354 356.5973823150772 273.15466432492866 25.05886783279578 1.637228433124907 5.0539742376105705 0.13005493003002716 1.1855016580567097 0.17365122210612255 1.8286052193234088
20 240 22.077270773840915 0 0.6172435604990598 363.60526974044905 253.89829036845896 14.885783032568174 1.8423641176086543 5.637216636998306 0.30416601774623653 1.3030101342742009 0.45069235732071433 1.8037855441476527
21 252 21.91879891844865 0 0.634335356917733 359.62166897390125 274.3250080209294 14.70725161077987 1.8198996110003696 5.721857704280336 0.3050756100723715 1.5334461420054992 0.32622637023680834 2.111698049365602
22 264 22.351550370951326 0 0.6405137871557888 376.31905772107274 277.0654523988828 30.45256954869869 1.9908981779951362 5.76131217044527 0.16027231836877046 1.4480250245136512 0.45303501162876836 2.044584980624409
23 276 23.011500538575234 0 0.6466312098709381 359.55060856729756 275.95497497707095 28.055439414948122 1.6768708444147145 5.164248284866321 0.2619010156131053 1.5633404478572699 0.4121029507172257 1.444159020025551
24 288 23.480156327005076 0 0.6727362147883887 374.31596254929866 297.2314413293108 23.289900337396258 2.3146992264045374 5.488674406067433 0.24611199684199034 1.1752783122615351 0.7648803110676871 1.5535451193651078
25 300 22.45561419656106 0 0.6593770998754171 385.25758371070435 278.40700414392217 23.523259600683335 1.9471673737104167 4.348920344785832 0.19498558866795773 1.49178908017846 0.4075907332724503 1.3051633644158425
26 312 22.75142392453974 0 0.6721268251545285 386.44614343244814 287.24841533964536 25.03736067586577 1.7648105591572314 5.880078198049088 0.3145652588703364 0.7840731750641579 0.42845878311532826 1.7614415676670152
27 324 23.87583513683365 0 0.6053187851589222 382.108668887956 295.25068291228416 19.64076105602567 2.4741093183829146 5.967617645518403 0.3708349021689117 0.8494032099362581 0.3643707094193435 1.9117386471395008
28 336 22.686207351619696 0 0.621581132599776 384.88730077948514 289.12747794834166 17.729282195373017 2.3172952711409263 5.789794074786902 0.31094422286050094 1.2267751624049257 0.2889533375998229 1.3877317991226907
29 348 21.83031594466604 0 0.553782001735474 364.08368690343576 296.82163146368833 16.72930681870957 2.0659148439806545 4.698421119046403 0.3714154624534595 0.8924254151261293 0.7101398459510533 1.4827818180517722
30 360 20.323635674131665 0 0.6515593553781625 366.4020433105811 291.5286263072494 17.95280095318575 1.940637377187358 5.443788388171843 0.3583094568522222 0.7786362792625827 0.4876933702563262 1.657966113724433
31 372 18.99522761227778 0 0.5934283692555458 367.5401307064797 292.0406599473914 25.311340436868697 2.2255875343405838 5.518687795002822 0.32578904235086825 1.1397946748802126 0.319969281910938 1.7400410128960973
32 384 18.80226025788671 0 0.5572310148945141 376.44922091470187 306.0362804284407 19.464531463783135 2.5692072176928367 5.706246849325712 0.3470510940850017 1.5336485674609175 0.11796779051744113 1.1331437693669817
33 396 16.53875235723702 0 0.5978613850723139 367.3183184861613 302.1744278311615 21.539240896155484 2.4652517690522098 5.602038943264254 0.39990606096793224 0.7043702629605298 0.24847995382020685 1.9739419783213674
34 408 15.432574767365503 0 0.6216158141064624 367.42095727235807 290.7075686380041 23.624314827990315 2.1467753730163013 5.94574239768635 0.32986284835116025 1.1051555290749515 0.3956228886264003 1.8423789323319335
35 420 14.501160607219251 0 0.6448161861024209 377.11805791046265 301.5374578703221 28.291707219447165 2.2821326701913143 5.930789455946873 0.34754261657165403 1.0529503718165758 0.34544687057017626 1.8853004778353508
36 432 14.147585866303517 0 0.5696395029938821 373.3028859908354 298.0900787592721 27.1259613539165 2.3915860372615976 5.999965830329047 0.3436141469917604 0.7442418996642223 0.3692835234031283 2.494311337442965
37 444 12.63740470754884 0 0.5535291867250502 375.0391645049256 296.7670510590327 23.485859706377116 2.3236579644971824 5.8409282291445175 0.29022311780818905 0.8588803570005319 0.3691397147770814 2.2019102017678662
38 456 12.282517889884105 0 0.5666609728158327 380.0553452189219 299.7131326307609 22.512124957584565 2.4284524866451127 5.88332283196896 0.3166897189183155 0.8466245003751709 0.4176896574806039 2.112326730429851
39 468 11.702381920057155 0 0.5793166649405179 376.9430593028195 299.60484544046994 20.34121116519654 2.4607404744206143 5.997514409754356 0.35007894442792303 0.721301926774679 0.6670710244076951 2.0099842279321583
40 480 12.168522379046896 0 0.5500965403263522 378.4830911168595 296.516001914253 21.850460142762902 2.3119496699002107 5.971261886871806 0.4195518725847623 0.7341933457083077 0.3848873154389645 1.811478102218338
41 492 13.258297200086092 0 0.5761165282414622 383.18661231961045 291.7894438663138 17.95614795829887 2.3003240683968946 5.913944971505892 0.42908139626065406 0.8615654604553844 0.3320035719881699 1.8742403620557626
42 504 13.466038956734161 0 0.5517095797784486 381.0505380670018 309.30106243599243 16.52436069320076 2.661015760095074 5.783625519075682 0.3483466655987832 1.3147421723189547 0.4203419176219444 1.742623863217314
43 516 11.699515861602942 0 0.5291098594590113 374.10321074008556 296.3175753113096 17.380658516792757 2.4245761046167944 5.990925669223146 0.3705891522070322 0.7363324717466408 0.38172903708915207 1.8261805577017212
